edep,t,x,y,z,pid
1.64707e-08,605454,5855.66,273.366,7267.84,1.00006e+09
1.04948e-08,604978,5855,272.777,7267.89,1.00006e+09
1.10862e-07,602775,5854.04,274.3,7272.31,2212
2.09505e-08,517708,5848.49,357.456,7438.16,2212
1.11344e-07,490913,5916.34,381.196,7395.76,2212
3.52865e-08,489011,5923.67,375.841,7397.36,2212
5.86751e-08,486174,5927.88,370.621,7386.69,2212
1.67185e-08,485191,5928.61,366.991,7383.09,2212
8.60213e-09,480397,5928.56,362.603,7371.77,2212
3.77316e-08,476383,5931.81,358.55,7362.3,2212
2.7365e-08,476186,5931.96,358.359,7361.91,2212
2.68142e-08,475789,5932.14,358.76,7361.37,2212
2.12571e-08,25886.5,6078.91,167.663,7220.29,1.00006e+09
1.10494e-08,25303.3,6077.89,168.892,7219.76,2212
1.75081e-07,24791.6,6077.01,169.27,7220.46,2212
3.45678e-08,11649.2,6062.31,192.904,7290.9,2212
4.20789e-08,11441.9,6062.81,192.823,7292.05,2212
1.00507e-07,10293.6,6068.47,195.656,7295.26,1.00006e+09
6.47934e-07,9275.65,6067.4,188.16,7294.1,2212
2.27357e-07,9188.97,6067.24,187.589,7293.1,2212
2.67156e-07,8524.14,6066.85,187.74,7283.31,1.00006e+09
3.3731e-07,8281.59,6068.32,191.193,7282.14,2212
1.59207e-07,8235.2,6068.73,191.755,7281.69,2212
9.66799e-07,6562.29,6079.06,211.083,7259.79,1.00006e+09
0.000340171,2835.47,6011.88,161.608,7276.43,2212
0.00144367,2195.41,6077.03,253.962,7333.94,2212
0.0149008,2189.24,6080.57,253.312,7334.22,2212
0.0484673,2189.03,6080.67,253.347,7334.57,2212
0.647683,2041.56,6055.68,400.414,7639.29,2212
0.0598593,960.037,6149.57,-405.21,7676.23,2212
0.170641,959.076,6147.63,-404.41,7679.54,2212
0.0515241,944.376,6063.47,-453.737,7712.99,2212
6.59991e-05,26233,7673.97,-232.328,7311.93,2212
6.96575e-05,26070.4,7675.68,-215.827,7301.99,2212
1.19044e-05,26044.2,7678.8,-213.519,7300.04,2212
4.32024e-05,26039.5,7679.31,-212.932,7299.81,1.00006e+09
0.00253646,1398.45,6207.3,-134.639,8095.25,2212
0.0085183,1397.74,6206.27,-134.327,8094.19,2212
0.0397578,1390.7,6199.66,-137.68,8078.52,2212
0.126545,1381.37,6203.7,-122.027,8048.03,2212
0.0070166,1348.89,6093.82,-156.068,8036.33,1.00006e+09
0.6169,1342.73,6087.26,-193.937,8048.5,2212
0.147715,1332.81,5977.57,-251.258,8026.28,1.00006e+09
0.76387,1311.77,6104.88,-268.168,8032.72,2212
0.0905158,1311.28,6113.86,-269.108,8031.52,1.00006e+09
2.36911e-07,76530.7,5842.3,-463.32,7782.83,2212
2.40285e-06,76444.2,5840.95,-463.192,7782.34,2212
7.42078e-07,76287.7,5839.85,-462.342,7778.33,2212
6.74086e-06,75941.2,5841.44,-461.067,7768.32,2212
1.02926e-05,75883.1,5841.29,-458.928,7766.69,2212
1.6877e-05,75869.6,5840.83,-458.712,7765.99,2212
2.05606e-08,259336,5889.61,240.517,7259.31,1.00006e+09
1.36717e-08,259208,5889.54,240.568,7259.69,1.00006e+09
5.29414e-08,257070,5893.08,242.785,7263.41,1.00006e+09
1.26552e-08,256208,5891.82,244.032,7265.33,2212
3.12862e-08,255684,5891.63,245.108,7266.25,2212
4.95886e-08,244078,5912.62,252.172,7276.7,2212
9.01598e-09,241985,5916.84,253.749,7279.87,1.00006e+09
1.71618e-07,241530,5917.28,254.426,7280.78,2212
3.10794e-06,47767.3,5820.25,285.878,8069.38,2212
3.74552e-06,47534.1,5822.42,280.845,8071.47,2212
7.69047e-05,40622.4,5825.8,146.496,8132.2,2212
5.12024e-06,40617.8,5826.09,146.012,8132.4,1.00006e+09
0.00252903,1541.68,6279.7,-462.905,7611.03,1.00006e+09
0.00129063,789.903,6104.37,-458.937,7545.97,1.00006e+09
0.166387,786.931,6104.54,-454.177,7545.62,2212
0.328116,780.234,6076.95,-444.131,7519.55,2212
0.0193982,455.632,7212.21,399.091,7731.03,1.00006e+09
0.148855,504.316,5780.26,-470.752,7792.6,2212
0.00230713,3390.49,6132.4,-431.294,7461.83,2212
0.00160074,3386.35,6132.48,-428.305,7463.63,2212
0.0067596,3313.91,6114.86,-357.46,7465.38,2212
5.6359e-10,11073.6,7695.77,367.458,7831.12,2212
2.98597e-07,10859.4,7697.17,369.821,7830.63,2212
2.09196e-06,10755.4,7698.41,370.62,7831.1,2212
4.06666e-06,10749.2,7698.49,370.644,7831.22,2212
1.33556e-05,9721.89,7692.44,394.798,7860.03,2212
5.25858e-05,9672.9,7690.6,397.256,7860.02,2212
5.94929e-05,9563.39,7694.76,409.041,7863.38,2212
0.00130767,9531.99,7698.41,412.257,7862.21,2212
0.0356505,1831.79,5915.79,-345.952,7356.12,2212
0.00651187,1831.44,5915.27,-345.112,7355.78,1.00006e+09
0.0253572,1826.2,5923.48,-340.81,7341.81,2212
0.0162343,1825.42,5923.23,-340.165,7338.85,1.00006e+09
0.0273792,422.756,7880.23,-399.753,7555.04,2212
0.129161,421.178,7874.76,-400.084,7554.56,2212
1.361e-05,1786.42,7200.29,68.7275,8049.58,22
0.0061913,1786.42,7200.39,68.5777,8049.76,11
0.492979,137.514,6190.81,452.782,7621.69,1.00006e+09
1.05472,137.489,6191.32,452.697,7621.94,1.00006e+09
0.0017217,135.803,6146.59,451.216,7615.56,1.00006e+09
0.0225545,135.155,6129.26,451.155,7614.27,2212
0.0146953,1460.69,6177.48,-38.1588,7180.14,2212
0.120933,1458.97,6175.81,-33.7311,7178.81,2212
2.26e-05,172.937,6247.47,124.03,8106.5,22
0.00029101,173.757,6086.87,168.695,8080.08,22
0.000646389,173.794,6086.68,168.526,8080.09,11
0.0104287,172.968,6248.12,121.347,8108.72,11
0.0072495,172.944,6246.55,126.892,8104.66,11
0.00029101,600.612,7460.19,444.774,7741.56,22
0.0287208,600.612,7460.22,444.738,7741.57,11
0.00029101,63.4495,7387.92,382.84,7816.19,22
8.99e-06,63.7597,7478.78,376.266,7805.5,22
0.00676044,63.7694,7479.03,376.249,7805.47,11
0.00645288,63.4622,7387.81,382.709,7816.37,11
1.756e-05,17442.1,7539.62,393.053,7401.84,22
8.99e-06,17443,7393.19,428.322,7501.98,22
0.0121755,17443.1,7393.02,428.281,7502.17,11
0.00906744,17442.2,7539.54,393.249,7401.98,11
1.98124e-07,57725,6186.08,335.567,7425.39,2212
1.09875e-08,56872,6178.6,336.487,7426.27,2212
1.23681e-08,56218.2,6173.12,337.574,7428.1,2212
6.3473e-08,30671,6026.09,333.771,7420.6,1.00006e+09
1.32882e-06,29525.5,6032.25,337.576,7413.58,2212
5.9012e-08,29378.4,6033.24,336.373,7411.43,1.00006e+09
9.71967e-07,29230,6033.86,335.203,7409.09,2212
0.000134106,26954.5,6015.68,301.976,7374.13,2212
2.38816e-06,26941,6015.68,300.061,7375.17,1.00006e+09
0.000179973,21439.2,5830.29,-471.876,7534.44,2212
9.02753e-05,9153.34,7213.78,104.674,8092.43,1.00006e+09
0.00029514,9146.7,7212.86,102.918,8093.14,2212
0.000260797,9116.97,7202.35,97.9513,8095.03,2212
0.000532703,9089.23,7191.74,92.7368,8090.62,2212
0.00109978,1551.6,5997.6,-337.833,7973.38,2212
0.00229995,1533.15,5995.92,-325.27,7960.47,2212
0.00126962,1532.14,5995.17,-324.713,7959.72,2212
0.0001516,828.887,5789.23,-81.2602,7198.38,2212
0.0032212,818.823,5792.98,-86.7546,7187.06,1.00006e+09
0.00355512,816.43,5794.03,-85.8516,7190.43,2212
0.00186634,812.135,5797.68,-81.4544,7195.19,1.00006e+09
0.000644925,724.143,5914.93,-159.8,7263.61,2212
0.00377433,720.573,5918.17,-163.337,7268.3,2212
0.00746621,719.851,5919.08,-163.537,7269.46,1.00006e+09
0.000906189,689.858,5923.91,-131.799,7205.59,2212
0.150018,672.49,5917.56,-105.98,7202.8,2212
0.0447654,672.056,5915.05,-105.54,7202.43,1.00006e+09
0.00030857,112730,7329.85,406.16,7623.87,22
1.756e-05,112730,7336.83,451.289,7546.76,22
0.0054508,112730,7336.85,451.419,7546.55,11
0.0303636,112730,7330.66,405.282,7621.83,11
0.159006,112730,7328.9,406.589,7626.03,11
2.34499e-06,82739.3,7590.37,461.453,7678.36,2212
7.50003e-06,82711.9,7590.07,460.813,7678.36,2212
5.01016e-06,82695.2,7589.31,460.707,7678.32,2212
2.36553e-06,82661,7587.72,460.864,7677.31,1.00008e+09
4.43733e-06,82653.4,7587.76,460.416,7677.31,1.00006e+09
0.000486689,614.354,7891.14,289.169,7250.93,1.00008e+09
0.213123,609.061,7887.87,282.703,7248.39,2212
0.0254071,608.289,7891.74,279.46,7248.3,1.00008e+09
2.44124e-05,3115.59,7790.14,-401.937,7854.5,1.00006e+09
0.00047249,3071.89,7790.63,-404.376,7845.99,2212
0.000507471,713.539,7349.5,220.465,8007.93,2212
0.00453697,639.461,7348.72,257.369,8011.06,2212
0.0818627,638.221,7348.73,258.085,8009.97,2212
0.0501777,638.01,7349.5,258.474,8009.95,2212
0.0899562,636.653,7352.58,264.714,8010.21,2212
0.00733081,633.173,7350.27,285.404,8019.9,1.00006e+09
0.676986,632.244,7349.95,291.525,8018.76,2212
0.111457,630.388,7357.24,300.533,7997.17,1.00006e+09
0.0791654,629.636,7359.75,292.486,7990.89,2212
8.99e-06,92254.7,5883.57,-309.183,7925.97,22
1.361e-05,92255.2,5921.09,-314.474,7962.53,22
0.013638,92255.2,5921,-314.446,7962.77,11
0.00928082,92254.7,5883.69,-309.11,7925.76,11
1.66771e-06,24134.1,5788.85,-329.58,7973.7,2212
5.3329e-07,20673.2,5839.36,-283.814,7962.52,1.00008e+09
3.65922e-05,20605.8,5839.06,-284.624,7963.75,2212
1.65335e-05,20019,5880.52,-306.219,7983.52,2212
7.98093e-05,20003,5881.49,-306.371,7984.85,2212
8.99e-06,6461.39,7530.57,-289.879,8005.15,22
0.0990902,6461.39,7530.67,-289.973,8004.9,11
2.923e-05,32191,7733.23,-203.526,7248.32,22
0.120884,32191,7733.29,-203.666,7248.54,11
0.000118352,2596.9,6225.7,178.834,8014.87,1.00006e+09
0.00123016,1592.88,6254.95,20.5953,8057.88,2212
0.000184076,1591.07,6255.68,20.924,8058.56,1.00006e+09
0.00308065,1587.48,6257.35,19.5333,8058.78,2212
0.0204605,1586.67,6257.36,18.8219,8059.15,2212
0.0480562,1579.08,6268.66,7.77319,8053.62,2212
0.0288117,1579.06,6268.75,7.7481,8053.67,2212
0.0021309,1577.94,6271.87,4.16486,8055.07,1.00006e+09
0.0376453,1574.34,6286.61,-2.26809,8055.73,2212
1.756e-05,57.6374,7590.35,451.75,7622.72,22
0.289697,57.6847,7591.19,452.262,7622.84,11
0.317379,57.6902,7591.68,453.389,7623.07,11
0.45285,57.6954,7591.24,453.848,7623.33,11
0.00029101,56.5938,7285.13,91.5033,7240.47,22
0.0249139,56.6236,7285.38,91.513,7240.43,11
1.27118e-07,499.855,7213.44,-439.555,7745.49,2212
0.00350997,476.932,7214.44,-438.885,7742.94,2212
0.00389199,471.778,7217.8,-441.512,7742.76,2212
0.0607761,463.781,7226.45,-440.959,7738.71,2212
0.106468,460.826,7231.35,-450.415,7739.46,2212
0.456115,458.623,7227.47,-461.75,7735.14,2212
0.166565,312.716,5808.87,-294.595,7216.21,1.00008e+09
0.00029101,73.7706,6238.37,-167.055,7214.92,22
0.00029101,73.8379,6225.73,-164.017,7226.49,22
0.00308335,73.844,6225.54,-163.974,7226.65,11
0.00222782,73.7859,6238.24,-166.973,7215.11,11
0.00146203,8544.62,7946.09,142.641,7198.83,2212
0.000305798,8539.34,7945.74,139.8,7198.17,2212
0.0118219,3779.59,5832.74,219.473,8087.14,2212
1.419e-05,329.008,5838.56,-330.146,7402.52,22
1.361e-05,329.939,5796.76,-390.56,7427.76,22
0.016379,329.956,5796.52,-390.561,7427.7,11
0.0237376,329.015,5838.48,-330.243,7402.73,11
1.3073e-07,211483,6239.8,-386.945,7863.16,1.00006e+09
2.21792e-08,209552,6235.71,-381.171,7871.48,2212
8.91845e-08,209010,6234.84,-382.332,7872.06,2212
1.81957e-08,207020,6230.69,-386.737,7876.73,2212
2.60139e-08,201911,6232.2,-395.705,7878.52,2212
2.9849e-08,180097,6215.18,-368.266,7843.95,2212
7.88888e-08,178523,6216.56,-369.667,7843.28,2212
5.37835e-08,162096,6267.03,-366.296,7820.46,2212
4.0855e-08,160924,6270.83,-365.087,7818.65,2212
1.46963e-08,160727,6271.13,-364.779,7818.92,1.00006e+09
1.61961e-08,160380,6270.21,-364.711,7818.96,1.00006e+09
9.58618e-08,159239,6268.17,-362.542,7819.48,2212
4.37371e-08,36660.7,6266.05,150.985,8028.17,2212
1.2371e-08,29096.8,6262.18,176.91,8056.04,2212
1.60181e-08,24675.5,6252.18,183.942,8065.68,2212
3.54849e-08,23750.9,6251.15,185.986,8065.87,2212
9.13199e-08,20255.3,6246,183.444,8057.61,2212
1.32303e-08,18132.6,6248.63,183.505,8049.92,1.00006e+09
1.30522e-08,16812.7,6245.52,185.961,8049.28,1.00006e+09
3.31511e-07,15779.2,6243.29,184.938,8048.33,2212
2.32755e-07,10065.6,6203.09,208.89,8040.69,2212
0.000104536,9883.27,6202.02,210.38,8041.28,2212
2.31972e-05,9880.72,6201.73,210.185,8041.17,2212
0.000418119,9880.51,6201.72,210.165,8041.15,2212
0.000116799,9759.2,6209.38,211.423,8002.72,2212
0.12234,2793.38,7620.82,-238.518,7260.08,2212
0.203666,2731.59,7404.69,-129.691,7197.09,2212
0.0390496,2731.5,7404.2,-129.36,7197.62,2212
0.0246469,2731.35,7403.42,-129.207,7198.61,1.00006e+09
0.019294,2723.66,7406.2,-156.03,7262.67,1.00006e+09
3.89023e-08,9679.85,7767.53,364.696,7928.33,1.00006e+09
3.91792e-06,9379.35,7771.37,362.576,7927.27,2212
8.40698e-07,9333.64,7771.67,362.346,7925.9,1.00006e+09
2.53073e-06,9269.97,7769.9,363.028,7924.93,2212
3.64021e-05,9246.63,7769.39,363.021,7924.15,2212
2.34708e-05,9164.56,7766.28,369.658,7922.16,2212
0.239156,774.821,5814.26,-42.9713,7127.67,2212
1.756e-05,280.62,6103.98,387.79,7874.26,22
0.0551682,280.639,6104.11,387.571,7874.17,11
1.361e-05,51.0454,7196.24,-396.992,7529.69,22
0.0361395,51.0564,7196.49,-397.049,7529.68,11
0.00029101,45.4776,6239.34,-320.833,7318.07,22
0.159643,45.4795,6239.44,-321.124,7318.05,11
6.1933e-08,3593,6016.88,177.597,8015.75,1.00006e+09
7.69314e-06,3367.02,6016.88,176.633,8017.23,2212
1.26032e-05,2738.26,5992.73,172.93,8020.05,2212
4.75922e-06,2124.75,5963.12,196.757,8013.91,2212
0.000108122,2043.01,5960.25,200.785,8011.1,2212
8.79774e-05,1618.25,5989.04,262.187,8012.5,2212
7.37251e-05,1556.46,5986.13,274.487,8011.14,2212
0.000268563,1424.83,5992.98,302.652,7999.43,2212
0.000172567,1405.91,5997.2,304.949,7995.49,1.00006e+09
8.28045e-05,1400.39,5995.27,304.428,7994.92,2212
0.000109355,1395.06,5993.24,304.564,7994.39,2212
0.00401115,1327.66,5969.86,312.231,7980.2,2212
0.00514397,1327.08,5969.73,312.772,7980.23,2212
0.0633463,1324.88,5967.1,314.34,7980.26,2212
0.0447123,1321.11,5964.49,319.887,7992.99,2212
0.000242885,1529.78,5824.67,145.994,8129.1,2212
5.39794e-05,1520.46,5823.74,145.588,8126.56,2212
0.0325318,1504.07,5821.04,143.774,8122.64,2212
0.0053518,1503.77,5821.1,143.024,8122.83,2212
0.00723744,1497.18,5828.95,127.269,8125.69,1.00008e+09
0.122146,1494.57,5822.92,128.341,8130.4,2212
9.6923e-09,29720.7,6082.32,-330.544,7973.15,2212
7.76051e-08,23177.7,6080.42,-323.876,7968.36,2212
1.78645e-08,22530.1,6081.37,-322.054,7968.28,1.00006e+09
1.89618e-07,22459.8,6081.31,-322.035,7968.1,2212
1.161e-07,21715.5,6077.11,-320.241,7967.6,2212
1.24699e-06,20375.8,6068.26,-322.554,7969.04,2212
4.1486e-06,19816.4,6064.82,-326.611,7976.78,2212
1.56414e-05,19776.6,6064.18,-327.746,7976.8,2212
5.31652e-06,19635.7,6065.63,-333.211,7969.84,2212
0.00944625,1738.97,6262.62,-34.6279,7235.4,2212
0.0251852,1737.67,6260.88,-34.2609,7234.82,2212
0.07056,1724.4,6245.04,-52.231,7209.54,2212
0.0157515,1442.63,6067.14,-47.4271,7191.84,2212
0.0403438,1442.61,6067.15,-47.4525,7191.96,1.00006e+09
0.00913767,1441.24,6060.67,-46.9424,7187.66,2212
0.134804,161.249,7350.29,417.9,7490.74,1.00006e+09
7.1498e-07,4191.71,7367.57,-125.477,7215.33,2212
1.99887e-07,3963.42,7369.66,-123.184,7216.7,1.00006e+09
2.51322e-07,3943.28,7369.56,-122.996,7216.94,2212
7.38444e-07,3732,7366.83,-121.495,7218.69,2212
4.29674e-06,3546.2,7364.37,-118.778,7219.58,2212
3.54e-05,1379.55,7301.86,-134.128,7259.91,2212
5.1199e-06,1378.25,7301.78,-134.045,7259.9,1.00006e+09
7.32807e-06,1292.3,7304.85,-126.833,7257.73,2212
1.54043e-05,1135.61,7314.79,-114.371,7257.91,1.00006e+09
7.79556e-05,646.005,7312.28,-159.863,7224.6,2212
1.317e-05,635.878,7313.15,-160.314,7223.21,1.00006e+09
0.0023617,634.148,7313.34,-160.117,7223.08,2212
0.016777,633.388,7313.03,-159.74,7222.88,2212
0.000180661,607.001,7292.59,-131.537,7259.71,1.00006e+09
0.174754,202.33,7321.46,407.613,7707.77,2212
0.0595817,197.559,7330.58,433.463,7717.49,2212
0.410232,197.242,7332.17,435,7717.73,2212
1.11195,171.714,7593.31,441.332,7597.56,2212
0.354037,171.481,7594.86,444.241,7594.81,1.00008e+09
1.39436,171.038,7585.95,443.69,7595.31,2212
2.59706,163.769,7433.43,437.999,7485.13,2212
1.6099,161.29,7351.45,418.704,7490.17,2212
1.00132e-06,43671.2,7365.47,-431.802,7476.61,2212
4.4594e-06,43425,7359.94,-427.806,7475.68,2212
5.16243e-06,43378.7,7359.54,-425.996,7475.93,2212
2.68524e-05,18093.2,7608.68,397.464,7448.02,2212
1.99584e-05,17879.9,7612.37,412.952,7437.69,2212
3.84067e-05,17819.2,7617.16,416.396,7434.8,2212
0.000456479,17806.3,7617.62,417.131,7433.24,2212
1.756e-05,341.909,7419.92,-53.8613,8053.44,22
0.00891538,341.919,7420.1,-53.841,8053.27,11
0.00029101,322.193,5972.39,399.174,7787.08,22
0.0413132,322.198,5972.37,399.017,7786.88,11
6.69836e-08,19927.6,6009.91,147.371,8087.8,1.00006e+09
9.05536e-08,8808.01,6025.01,171.717,8062.9,2212
2.30586e-06,8146.47,6026.18,174.604,8064.22,2212
7.78515e-05,7456.6,6038.02,178.826,8056.27,2212
0.000125228,3129.04,5913.47,-190.484,8006.36,2212
0.00131031,3128.61,5913.48,-190.571,8006.38,2212
0.00264055,3122.04,5910.42,-192.028,8007.43,2212
0.019568,3119.36,5908.39,-190.891,8008,2212
9.93623e-08,17120.6,6085.12,397.607,7593.06,2212
1.33861e-06,15044.9,6109.97,407.621,7598.06,2212
1.53041e-05,3176.6,6170.33,402.055,7699.34,2212
4.37826e-05,3097.18,6172.38,405.865,7700.81,2212
2.94907e-05,3065.35,6175.76,406.018,7701.46,2212
0.000547585,3031.06,6179.89,406.054,7699.63,2212
0.0001398,3012.76,6179.72,405.836,7693.25,2212
0.00065745,3008.25,6179.95,405.095,7691.69,2212
0.00010602,2990.06,6187.15,403.751,7685.6,2212
0.00194771,2975.32,6191.62,402.055,7679.18,2212
0.0156045,2961.12,6196.59,408.817,7671.17,2212
0.00619858,2719.15,6154.23,417.93,7484.29,1.00006e+09
0.0102331,2717.69,6155.9,416.925,7486.9,2212
0.00632721,2717,6157.5,416.87,7487.81,2212
0.243446,2690.16,6229.84,395.903,7502.43,2212
0.00508161,2685.94,6249.76,419.958,7501.99,1.00006e+09
0.000102399,9124.29,7593.59,-430.24,7492.56,2212
0.000203351,9120.38,7593.43,-429.369,7494.17,1.00008e+09
0.000372145,9115.75,7591.72,-430.996,7494.09,2212
0.000352608,9108.51,7588.9,-433.27,7492.04,2212
0.00950586,1277.68,5815.44,31.854,8084.17,1.00006e+09
0.00774948,1276.9,5813.42,29.5557,8085.23,2212
0.00647436,1276.61,5812.83,28.4694,8085.42,2212
1.92191e-06,11071.7,5896.27,449.82,7706.41,2212
1.82375e-05,7013.63,5923.12,403.363,7635.08,2212
2.63075e-06,6736.38,5938.97,407.778,7629.24,1.00006e+09
5.60268e-06,6733.1,5939.01,407.772,7629.02,1.00006e+09
4.99001e-06,6724.27,5938.88,407.149,7629.18,1.00006e+09
5.1427e-07,6676.2,5937.23,408.34,7632.47,2212
5.05395e-06,6643.46,5936.27,409.019,7634.85,1.00006e+09
0.00015185,5690.05,5957.91,406.14,7651.02,2212
0.00119749,5350.32,5918.24,450.988,7625.6,2212
0.000236394,5337.18,5912.97,452.267,7629.65,2212
0.0136194,5336.5,5912.68,452.19,7629.89,2212
5.92276e-05,5335.77,5911.77,453.008,7629.69,1.00006e+09
8.99e-06,49.6748,7340.89,338.654,7346.07,22
0.210881,49.6894,7341.21,338.639,7345.87,11
1.361e-05,62.3111,6001.85,-106.715,8090.36,22
1.361e-05,62.9029,6164.28,-133.544,8083.71,22
8.99e-06,62.9729,6205.16,-138.254,8080.01,22
0.0362748,63.0419,6205.42,-138.282,8079.99,11
6.41579e-05,62.904,6164.53,-133.585,8083.7,11
0.130952,62.3534,6001.52,-106.723,8090.38,11
0.00029101,57.3571,7416.49,-388.266,7427.13,22
0.00030462,57.4296,7414.9,-408.297,7414.51,22
0.0059876,57.4451,7415.25,-408.157,7414.69,11
0.158235,57.4419,7414.47,-408.896,7413.97,11
0.123903,57.3605,7416.22,-388.403,7427.13,11
0.00053728,16329.6,7934.19,-416.611,7804.23,22
0.0398631,16329.6,7934.29,-416.331,7804.03,11
0.00131297,16329.6,7931.68,-425.988,7809.83,1.00001e+09
1.09569e-06,16321.6,7931.77,-425.979,7809.9,1.00006e+09
1.17269e-07,1098.93,7639.12,-389.335,7789.43,2212
2.28888e-06,836.989,7634.23,-388.524,7787.78,2212
9.28516e-07,784.471,7633.01,-388.415,7788.66,2212
1.05363e-05,774.467,7632.7,-388.439,7788.72,2212
0.000200298,644.54,7627.57,-388.494,7783.79,2212
2.23505e-05,643.239,7627.37,-388.342,7783.88,2212
0.0368992,637.358,7626.23,-387.879,7784.13,2212
0.195734,636.887,7626.65,-386.751,7784.49,2212
0.00224685,634.273,7643.77,-386.358,7787.79,1.00006e+09
0.0652328,633.186,7650.06,-385.907,7791.45,2212
0.837435,630.358,7667.58,-375.341,7797.81,2212
1.09903e-05,79153,6214.69,-456.804,7697.71,2212
5.4835e-06,79081.2,6211.25,-457.944,7699.08,2212
9.5604e-06,78908.8,6202.03,-463.585,7698.16,2212
0.404143,147.602,6106.42,40.8913,7189.52,2212
0.00055484,129.075,5792.46,-180.398,7202.23,22
8.99e-06,129.383,5829.11,-267.978,7232.68,22
0.0578047,129.413,5829.21,-268.195,7232.77,11
0.0138067,129.087,5792.19,-183.215,7201.86,11
0.349257,129.069,5791.84,-177.087,7202.88,11
0.135498,129.073,5791.32,-176.915,7203.1,11
8.99e-06,74.024,7602.02,-299.758,7305.02,22
0.405203,74.0447,7602.58,-300.048,7305.68,11
0.530671,74.053,7602.59,-301.009,7307.32,11
0.422886,74.06,7602.35,-301.986,7308.59,11
5.28513e-07,231032,7424.33,244.409,7329.24,2212
2.26063e-07,230404,7419.41,245.106,7333.38,2212
4.61249e-07,7076.06,6272.23,-163.576,7231.99,1.00006e+09
1.41892e-06,6984.82,6271.86,-164.677,7233.06,2212
1.06068e-06,6794.54,6274.06,-167.826,7235.42,2212
9.44139e-07,6680.64,6275.98,-170.256,7235.78,1.00006e+09
6.82031e-07,6058.94,6285.99,-157.577,7225.86,2212
5.50628e-05,6028.09,6286.59,-156.797,7225.7,2212
2.75086e-06,6011.28,6285.61,-155.316,7226.02,2212
9.47925e-05,5325.72,6257.71,-87.9397,7245.1,2212
0.000313788,5198.96,6267.96,-68.4938,7246.61,2212
0.000278603,4791.31,6280.7,-82.0187,7212.51,2212
8.45365e-05,4748.69,6274.05,-90.8899,7200.63,2212
0.00027024,4745.56,6273.65,-91.2574,7199.49,1.00006e+09
0.000585508,4728.12,6269.36,-89.7222,7206.14,2212
0.00055209,4716.05,6263.34,-87.3601,7208.48,1.00006e+09
0.000647357,4695.45,6268.8,-87.8711,7196.12,2212
0.00053728,681.672,7743.25,-63.3006,8060.6,22
0.116462,681.744,7740.56,-64.2321,8060.83,11
0.114524,681.792,7737.67,-65.134,8060.84,11
3.6841e-08,97630.2,5871.98,-67.1509,7190.27,2212
1.05723e-08,94975.9,5864.67,-66.2405,7192.03,2212
8.77805e-09,92834.1,5860.41,-65.7116,7191.82,2212
1.46245e-07,60184.8,5792.61,-86.7349,7180.22,2212
1.78352e-07,59831,5792.77,-86.9339,7180.33,2212
1.38484e-08,58339,5791.76,-83.0125,7186.79,2212
1.90703e-07,16575.1,5848.64,57.6171,7181.87,2212
2.90104e-06,16454.3,5848.94,57.8702,7181.13,2212
9.1863e-06,5415.78,5798.73,-35.4636,7194.04,2212
1.50233e-05,5332.59,5795.65,-32.9463,7193.06,2212
1.49742e-05,4783.12,5790.06,6.52321,7196.02,2212
5.78884e-07,4744.39,5791.68,9.56385,7196.59,2212
0.000369081,4729.41,5792.28,10.7848,7196.65,2212
0.000159288,4729.33,5792.28,10.7894,7196.67,2212
0.000173241,4713.7,5795.36,10.5264,7200.81,2212
2.68514e-05,4697.31,5800.05,7.93679,7203.89,1.00006e+09
0.00767452,4694.09,5801.25,7.64142,7203.81,2212
0.000366694,4688.75,5804.39,10.3237,7209.19,2212
0.00606828,4687.15,5805.31,11.5162,7210.63,2212
0.00385387,4682.97,5811.56,14.4175,7212.09,1.00006e+09
0.000880095,4682.05,5810.36,14.9033,7213.22,2212
0.00059958,2180.65,6160.22,408.31,7661.33,22
1.756e-05,2180.76,6140.22,411.745,7685.92,22
0.0102857,2180.81,6140.05,411.77,7686.1,11
0.00491368,2180.71,6159.81,408.958,7665.64,11
8.11326e-05,2180.7,6160.08,408.227,7662.32,11
0.0792191,2180.68,6160.81,407.633,7656.52,11
0.183326,1091.73,7895.36,369.067,8013.14,1.00006e+09
1.361e-05,53.12,7371.14,-65.6389,7204.92,22
1.756e-05,53.1545,7354.53,-76.4561,7201.79,22
0.067948,53.1888,7354.31,-76.6123,7201.75,11
0.304273,53.1222,7371.52,-65.6579,7204.9,11
8.47902e-06,71153.2,7533.15,-335.748,7977.76,2212
5.60581e-06,71098.2,7531.67,-334.395,7978.89,2212
3.20639e-05,71087.1,7531.67,-333.933,7979.27,2212
1.40345e-05,4585.92,7691.15,-267.284,7271.07,2212
5.57644e-05,4529.38,7695.61,-265.314,7273.6,2212
0.000264888,4422.67,7706.52,-255.736,7269.36,2212
1.04873e-06,4303.22,7700.26,-228.971,7253.43,1.00006e+09
0.000402283,4288.02,7699.62,-225.995,7250.76,2212
0.000356213,4275.74,7699.45,-221.284,7251.07,2212
0.00207785,4275.16,7699.42,-221.072,7251.23,2212
0.0018182,4252.67,7703.85,-204.428,7247.55,2212
0.00151485,4231.63,7708.56,-191.647,7232.07,1.00006e+09
2.46777e-08,45667.8,7887.6,-476.27,7789.16,1.00006e+09
8.66781e-08,44608.8,7886.27,-478.703,7790.14,1.00008e+09
1.03111e-07,44262.9,7886.41,-477.861,7789.59,2212
